,age,workclass,fnlwgt,education,education_num,marital_status,post,relationship,nation,gender,capital_gain,capital_loss,hours_per_week,country,wealth
14726,52,,343440,,10,,,,,,0,0,40,,
14727,52,,208302,,9,,,,,,0,0,30,,
14728,19,,140459,,7,,,,,,0,0,25,,
14729,53,,108815,,9,,,,,,0,0,60,,
14730,17,,152652,,7,,,,,,0,0,25,,
14731,69,,269499,,9,,,,,,0,0,8,,
14732,33,,243674,,9,,,,,,0,0,46,,
14733,40,,225432,,10,,,,,,0,0,45,,
14735,29,,195520,,14,,,,,,0,0,40,,
14736,41,,70092,,10,,,,,,0,0,38,,
14737,22,,189888,,9,,,,,,0,0,45,,
14738,28,,64307,,4,,,,,,0,0,40,,
14739,35,,62333,,13,,,,,,0,0,40,,
14740,38,,260997,,10,,,,,,0,0,40,,
14741,17,,146268,,6,,,,,,0,0,10,,
14742,39,,147258,,6,,,,,,0,0,40,,
14743,50,,180607,,9,,,,,,0,0,40,,
14744,56,,104996,,9,,,,,,0,0,40,,
14745,38,,334366,,10,,,,,,0,0,15,,
14746,52,,142757,,9,,,,,,0,0,40,,
14747,26,,220656,,13,,,,,,0,0,38,,
14748,43,,96483,,9,,,,,,0,0,40,,
14749,45,,51744,,13,,,,,,0,0,42,,
14750,41,,114967,,11,,,,,,0,0,40,,
14751,24,,41838,,10,,,,,,2407,0,40,,
14752,43,,143046,,10,,,,,,0,0,20,,
14753,23,,102942,,13,,,,,,0,2258,40,,
14754,33,,427474,,9,,,,,,0,0,60,,
14755,18,,338632,,7,,,,,,0,0,16,,
14756,38,,89559,,10,,,,,,0,0,40,,
14757,41,,32533,,11,,,,,,0,0,45,,
14759,60,,44915,,14,,,,,,0,0,10,,
14760,24,,111450,,6,,,,,,0,0,65,,
14761,61,,171429,,7,,,,,,0,0,36,,
14762,35,,190964,,13,,,,,,0,0,40,,
14763,52,,404453,,9,,,,,,0,0,40,,
14764,38,,280169,,13,,,,,,7298,0,50,,
14765,39,,163204,,9,,,,,,0,0,40,,
14766,33,,192256,,13,,,,,,0,0,50,,
14767,41,,183105,,9,,,,,,0,0,44,,
14768,37,,335168,,10,,,,,,0,0,55,,
14769,38,,86643,,13,,,,,,0,0,45,,
14770,27,,180262,,10,,,,,,0,0,40,,
14771,38,,146042,,13,,,,,,3103,0,60,,
14772,49,,102110,,9,,,,,,0,0,30,,
14774,22,,202745,,9,,,,,,0,0,55,,
14775,20,,266467,,9,,,,,,0,0,40,,
14776,34,,345259,,16,,,,,,0,0,99,,
14777,24,,204935,,14,,,,,,0,0,56,,
14778,58,,244830,,13,,,,,,4787,0,40,,
14779,24,,190457,,10,,,,,,0,0,40,,
14780,43,,180138,,9,,,,,,0,0,45,,
14781,27,,191129,,10,,,,,,0,0,40,,
14782,18,,378707,,6,,,,,,0,0,20,,
14783,37,,116358,,9,,,,,,27828,0,48,,
14784,48,,240629,,9,,,,,,0,0,65,,
14785,40,,233320,,4,,,,,,0,0,25,,
14786,50,,302708,,13,,,,,,7688,0,50,,
14787,57,,29375,,9,,,,,,0,0,35,,
14788,41,,140886,,9,,,,,,0,0,40,,
14789,90,,226968,,4,,,,,,0,0,40,,
14790,66,,151793,,4,,,,,,0,0,10,,
14791,34,,56460,,9,,,,,,0,2179,12,,
14792,23,,72887,,9,,,,,,0,0,1,,
14793,35,,261646,,9,,,,,,0,0,55,,
14794,32,,377836,,11,,,,,,0,0,40,,
14795,31,,56510,,10,,,,,,0,0,40,,
14796,32,,337696,,10,,,,,,0,0,50,,
14797,40,,183765,,9,,,,,,0,0,40,,
14798,27,,107846,,9,,,,,,0,0,30,,
14799,34,,22641,,9,,,,,,0,0,40,,
14800,29,,114801,,10,,,,,,0,0,40,,
14801,33,,220066,,16,,,,,,0,0,48,,
14802,18,,152171,,7,,,,,,0,0,10,,
14803,49,,240841,,4,,,,,,0,0,35,,
14804,58,,94345,,9,,,,,,0,0,40,,
14805,23,,210781,,13,,,,,,0,0,15,,
14807,34,,185408,,10,,,,,,0,0,40,,
14808,63,,101077,,12,,,,,,0,0,35,,
14809,51,,147200,,9,,,,,,0,0,40,,
14810,40,,166327,,10,,,,,,0,0,35,,
14811,55,,178644,,5,,,,,,0,0,55,,
14813,30,,158420,,13,,,,,,0,0,25,,
14817,32,,37232,,15,,,,,,7688,0,45,,
14818,42,,124792,,9,,,,,,7688,0,45,,
14819,32,,129497,,10,,,,,,0,0,55,,
14820,60,,114413,,12,,,,,,0,0,30,,
14821,53,,189511,,9,,,,,,0,0,40,,
14822,58,,111625,,13,,,,,,8614,0,40,,
14823,31,,147654,,9,,,,,,0,0,40,,
14824,32,,443546,,9,,,,,,0,0,40,,
14825,37,,281751,,10,,,,,,0,0,30,,
14826,28,,263128,,10,,,,,,0,0,60,,
14827,26,,292692,,8,,,,,,0,0,40,,
14828,34,,430554,,10,,,,,,0,0,50,,
14829,42,,317078,,9,,,,,,0,0,40,,
14830,48,,108557,,13,,,,,,99999,0,40,,
14831,32,,207400,,9,,,,,,0,0,40,,
14832,46,,398986,,16,,,,,,0,1902,52,,
14833,38,,238980,,10,,,,,,0,0,40,,
14834,35,,183800,,13,,,,,,0,0,40,,
14836,45,,287190,,12,,,,,,0,0,35,,
14837,52,,260938,,10,,,,,,0,0,60,,
14838,20,,183594,,10,,,,,,0,0,50,,
14840,24,,172496,,14,,,,,,0,0,50,,
14841,29,,389713,,11,,,,,,0,0,40,,
14842,23,,174413,,13,,,,,,0,0,40,,
14843,34,,189843,,9,,,,,,0,0,40,,
14844,54,,198546,,14,,,,,,0,0,38,,
14845,23,,193090,,13,,,,,,0,0,30,,
14846,79,,172220,,4,,,,,,2964,0,30,,
14847,55,,208451,,14,,,,,,0,0,40,,
14849,60,,163729,,9,,,,,,2597,0,40,,
14850,37,,434097,,12,,,,,,0,0,40,,
14851,47,,192053,,9,,,,,,0,1590,40,,
14852,53,,96827,,13,,,,,,0,0,40,,
14853,34,,154667,,9,,,,,,0,0,40,,
14854,23,,186813,,9,,,,,,0,0,40,,
14855,29,,162312,,11,,,,,,0,0,40,,
14856,58,,183893,,10,,,,,,0,0,40,,
14858,40,,111829,,14,,,,,,0,0,40,,
14859,43,,175669,,10,,,,,,0,0,40,,
14860,25,,104097,,14,,,,,,0,0,40,,
14861,23,,117618,,13,,,,,,0,0,24,,
14862,34,,202450,,9,,,,,,0,0,50,,
14863,26,,109570,,10,,,,,,0,0,35,,
14864,60,,101096,,16,,,,,,0,0,65,,
14865,39,,236391,,9,,,,,,0,0,50,,
14866,21,,136975,,9,,,,,,0,0,40,,
14867,45,,167523,,9,,,,,,0,2179,45,,
14868,33,,240979,,10,,,,,,0,0,40,,
14869,39,,151023,,10,,,,,,114,0,45,,
14870,29,,236436,,12,,,,,,8614,0,40,,
14872,52,,61735,,7,,,,,,0,0,40,,
14873,34,,243165,,13,,,,,,0,0,30,,
14874,24,,388885,,9,,,,,,0,0,48,,
14875,77,,84979,,16,,,,,,20051,0,40,,
14876,34,,87209,,14,,,,,,0,0,60,,
14877,53,,168539,,5,,,,,,0,0,70,,
14878,31,,179013,,9,,,,,,0,0,40,,
14879,58,,196643,,9,,,,,,0,0,15,,
14880,50,,68898,,14,,,,,,7688,0,55,,
14881,32,,182714,,9,,,,,,0,0,45,,
14882,37,,177277,,10,,,,,,0,0,40,,
14883,33,,520078,,12,,,,,,0,0,60,,
14884,53,,321770,,9,,,,,,0,0,35,,
14885,32,,158416,,9,,,,,,0,0,50,,
14886,33,,31481,,13,,,,,,0,0,24,,
14887,19,,162954,,8,,,,,,0,0,20,,
14888,27,,249315,,9,,,,,,0,0,60,,
14889,21,,308237,,3,,,,,,0,0,40,,
14890,24,,103064,,13,,,,,,0,0,40,,
14891,46,,185847,,9,,,,,,0,0,54,,
14892,31,,168521,,13,,,,,,0,0,40,,
14893,60,,198170,,10,,,,,,0,0,40,,
14894,21,,353628,,6,,,,,,0,0,38,,
14896,31,,272069,,11,,,,,,0,0,40,,
14897,46,,309212,,9,,,,,,0,0,25,,
14898,25,,148888,,9,,,,,,0,0,60,,
14899,23,,324637,,10,,,,,,0,0,30,,
14900,53,,55139,,14,,,,,,0,0,40,,
14901,29,,119004,,9,,,,,,0,2179,40,,
14902,45,,252079,,10,,,,,,0,0,50,,
14903,70,,315868,,13,,,,,,0,0,40,,
14904,55,,392325,,13,,,,,,99999,0,60,,
14905,40,,174283,,16,,,,,,0,1887,50,,
14906,34,,265706,,14,,,,,,0,0,60,,
14907,41,,282964,,10,,,,,,0,0,40,,
14908,28,,328518,,13,,,,,,0,0,40,,
14909,23,,283499,,9,,,,,,0,0,40,,
14910,32,,286675,,10,,,,,,0,0,40,,
14911,56,,136472,,4,,,,,,0,0,48,,
14912,36,,132879,,9,,,,,,0,0,45,,
14913,62,,143943,,13,,,,,,0,0,7,,
14914,35,,134367,,12,,,,,,0,0,40,,
14915,25,,366796,,13,,,,,,0,0,40,,
14916,21,,33616,,10,,,,,,0,0,25,,
14917,31,,164190,,6,,,,,,0,0,40,,
14918,55,,209535,,14,,,,,,0,0,40,,
14919,54,,156003,,9,,,,,,0,0,40,,
14920,33,,55699,,9,,,,,,3908,0,40,,
14921,28,,183151,,7,,,,,,7688,0,40,,
14922,27,,236481,,15,,,,,,0,0,10,,
14923,55,,143266,,9,,,,,,0,0,25,,
14924,53,,192386,,9,,,,,,0,0,45,,
14925,66,,169435,,9,,,,,,0,0,16,,
14926,34,,34572,,11,,,,,,0,0,60,,
14927,21,,211601,,10,,,,,,0,0,40,,
14928,21,,213041,,9,,,,,,0,0,40,,
14929,59,,229939,,9,,,,,,0,0,40,,
14930,30,,226443,,13,,,,,,0,0,50,,
14931,47,,161311,,9,,,,,,0,0,30,,
14932,67,,118363,,13,,,,,,0,2206,5,,
14933,59,,181242,,6,,,,,,0,0,40,,
14934,56,,39380,,10,,,,,,27828,0,20,,
14936,34,,269723,,9,,,,,,2977,0,50,,
14937,63,,34098,,6,,,,,,0,0,56,,
14938,41,,356934,,10,,,,,,0,0,44,,
14939,47,,175925,,6,,,,,,0,2179,52,,
14940,30,,224462,,9,,,,,,0,0,40,,
14941,27,,179565,,13,,,,,,0,0,37,,
14942,19,,199495,,9,,,,,,0,0,40,,
14943,45,,175262,,5,,,,,,0,0,40,,
14944,44,,231793,,16,,,,,,0,0,38,,
14945,34,,191342,,13,,,,,,0,0,38,,
14946,30,,186420,,13,,,,,,0,0,35,,
14947,30,,328242,,13,,,,,,0,0,40,,
14948,37,,151771,,4,,,,,,0,0,40,,
14949,34,,246439,,9,,,,,,0,0,45,,
14950,27,,144133,,13,,,,,,0,0,50,,
14951,44,,145522,,14,,,,,,0,0,40,,
14952,32,,235847,,10,,,,,,0,0,50,,
14953,37,,187748,,10,,,,,,0,0,40,,
14954,26,,396482,,13,,,,,,0,0,48,,
14955,49,,261688,,9,,,,,,5013,0,60,,
14956,20,,39477,,10,,,,,,0,0,30,,
14957,37,,143058,,10,,,,,,0,0,40,,
14958,22,,216867,,3,,,,,,0,0,48,,
14959,44,,230592,,13,,,,,,0,0,35,,
14960,55,,115457,,9,,,,,,0,0,40,,
14961,36,,374983,,7,,,,,,0,0,40,,
14962,29,,285419,,8,,,,,,0,0,40,,
14964,45,,187581,,11,,,,,,0,0,40,,
14965,38,,299036,,13,,,,,,0,0,55,,
14966,42,,68729,,10,,,,,,0,0,40,,
14967,27,,333990,,11,,,,,,0,0,40,,
14968,43,,184378,,13,,,,,,0,0,35,,
14969,33,,143851,,13,,,,,,0,0,40,,
14970,34,,202498,,8,,,,,,0,0,40,,
14971,30,,460408,,9,,,,,,0,0,40,,
14972,63,,205246,,9,,,,,,0,0,40,,
14973,36,,230329,,13,,,,,,0,0,50,,
14974,25,,197871,,13,,,,,,0,0,50,,
14976,55,,194290,,9,,,,,,0,0,40,,
14977,41,,95168,,9,,,,,,0,0,40,,
14979,41,,152529,,13,,,,,,0,0,40,,
14980,18,,133654,,9,,,,,,0,0,40,,
14981,23,,147548,,9,,,,,,0,0,30,,
14982,57,,73051,,13,,,,,,0,0,40,,
14983,56,,60166,,2,,,,,,0,0,65,,
14984,25,,454934,,10,,,,,,0,0,35,,
14986,35,,185621,,13,,,,,,0,0,40,,
14987,18,,276540,,8,,,,,,0,0,15,,
14988,21,,293968,,10,,,,,,0,0,20,,
14989,32,,186993,,9,,,,,,0,0,40,,
14990,48,,176917,,9,,,,,,0,0,55,,
14992,42,,178074,,9,,,,,,0,0,40,,
14994,61,,102191,,14,,,,,,0,0,99,,
14995,18,,90934,,10,,,,,,0,0,28,,
14997,48,,173243,,16,,,,,,0,0,45,,
14998,30,,189759,,13,,,,,,0,0,40,,
14999,65,,175202,,9,,,,,,0,0,24,,
15000,48,,317360,,14,,,,,,0,0,40,,
15001,58,,174040,,10,,,,,,0,0,40,,
15002,54,,162238,,14,,,,,,0,0,50,,
15003,35,,144322,,12,,,,,,0,0,50,,
15004,24,,190015,,9,,,,,,0,0,40,,
15005,50,,183173,,9,,,,,,99999,0,40,,
15006,38,,151322,,9,,,,,,0,0,40,,
15007,57,,47392,,9,,,,,,0,0,40,,
15008,38,,107125,,10,,,,,,0,0,60,,
15009,49,,265295,,9,,,,,,0,0,40,,
15010,25,,189219,,13,,,,,,0,0,16,,
15011,32,,185732,,7,,,,,,0,0,40,,
15012,22,,153516,,13,,,,,,0,0,40,,
15014,33,,216145,,9,,,,,,0,0,40,,
15015,42,,202872,,10,,,,,,0,0,12,,
15017,33,,377283,,13,,,,,,0,0,50,,
15019,65,,172949,,9,,,,,,2414,0,20,,
15020,46,,110171,,10,,,,,,7688,0,40,,
15021,43,,223861,,11,,,,,,0,0,40,,
15022,43,,163455,,9,,,,,,0,0,40,,
15023,48,,47022,,9,,,,,,0,0,48,,
15024,55,,145401,,13,,,,,,0,0,40,,
15025,45,,387074,,11,,,,,,0,0,40,,
15026,59,,195467,,14,,,,,,0,0,40,,
15027,56,,170217,,9,,,,,,0,0,40,,
15028,21,,156807,,9,,,,,,0,0,10,,
15029,26,,255193,,7,,,,,,3411,0,40,,
15030,38,,273640,,9,,,,,,0,0,40,,
15031,37,,239409,,14,,,,,,0,0,60,,
15032,63,,404547,,9,,,,,,0,0,30,,
15033,20,,382153,,10,,,,,,0,0,25,,
15034,26,,164488,,14,,,,,,0,1887,40,,
15036,28,,189530,,12,,,,,,0,0,40,,
15037,39,,89419,,11,,,,,,0,0,40,,
15038,35,,224512,,14,,,,,,0,0,55,,
15040,65,,85787,,4,,,,,,0,0,40,,
15041,39,,194287,,4,,,,,,0,1602,35,,
15042,24,,141040,,10,,,,,,0,0,40,,
15044,52,,38795,,9,,,,,,0,0,40,,
15045,64,,182979,,9,,,,,,0,0,40,,
15046,43,,223277,,10,,,,,,0,0,40,,
15047,44,,67065,,11,,,,,,594,0,25,,
15048,47,,160647,,9,,,,,,0,0,40,,
15049,32,,45796,,8,,,,,,0,0,40,,
15050,20,,110597,,10,,,,,,0,0,30,,
15051,33,,166961,,10,,,,,,0,0,38,,
15052,31,,120857,,9,,,,,,0,0,18,,
15053,44,,304530,,10,,,,,,0,0,55,,
15054,28,,327533,,9,,,,,,3908,0,40,,
15055,40,,26880,,10,,,,,,0,0,40,,
15056,46,,70754,,4,,,,,,0,0,50,,
15057,22,,184665,,9,,,,,,0,0,40,,
15058,62,,252668,,14,,,,,,0,0,70,,
15059,37,,86551,,13,,,,,,0,0,50,,
15060,35,,241998,,9,,,,,,4787,0,40,,
15061,26,,117217,,13,,,,,,0,0,45,,
15062,44,,377018,,11,,,,,,0,0,40,,
15063,56,,99894,,6,,,,,,0,0,30,,
15064,25,,170786,,5,,,,,,0,0,40,,
15065,32,,250585,,13,,,,,,0,0,50,,
15066,47,,198769,,10,,,,,,0,0,40,,
15067,31,,178623,,13,,,,,,14084,0,60,,
15068,23,,109307,,11,,,,,,0,0,40,,
15069,41,,106982,,10,,,,,,0,0,40,,
15070,55,,396878,,10,,,,,,0,0,25,,
15071,23,,344278,,10,,,,,,0,0,25,,
15072,45,,203653,,9,,,,,,7298,0,40,,
15073,42,,227890,,13,,,,,,0,1485,40,,
15074,29,,107812,,10,,,,,,0,0,15,,
15075,48,,185143,,14,,,,,,0,0,40,,
15076,36,,143068,,10,,,,,,0,0,40,,
15077,52,,114758,,13,,,,,,15024,0,50,,
15078,46,,266337,,11,,,,,,0,0,40,,
15079,34,,321787,,10,,,,,,0,0,40,,
15080,27,,21306,,12,,,,,,0,0,40,,
15081,18,,271935,,9,,,,,,0,0,40,,
15082,18,,148952,,10,,,,,,0,0,24,,
15083,42,,196626,,4,,,,,,0,0,40,,
15086,52,,81436,,15,,,,,,0,0,40,,
15087,44,,352971,,13,,,,,,0,0,45,,
15088,53,,375134,,10,,,,,,0,0,60,,
15089,36,,206521,,13,,,,,,0,0,60,,
15090,52,,208302,,9,,,,,,0,0,60,,
15091,60,,135285,,14,,,,,,0,0,40,,
15092,41,,171615,,12,,,,,,0,0,45,,
15093,64,,149698,,15,,,,,,0,0,40,,
15094,25,,71351,,2,,,,,,0,0,25,,
15095,63,,84737,,4,,,,,,0,0,40,,
15096,54,,375134,,11,,,,,,0,0,40,,
15097,21,,207103,,9,,,,,,0,0,40,,
15098,27,,199314,,13,,,,,,0,0,40,,
15099,63,,289741,,14,,,,,,41310,0,50,,
15100,37,,240837,,9,,,,,,0,0,30,,
15101,54,,21698,,6,,,,,,0,0,40,,
15102,60,,232618,,9,,,,,,0,0,40,,
15103,19,,175820,,7,,,,,,0,0,25,,
15104,25,,63996,,9,,,,,,0,0,40,,
15105,51,,182985,,9,,,,,,0,0,40,,
15106,47,,380127,,9,,,,,,0,0,40,,
15108,57,,96346,,9,,,,,,0,0,57,,
15109,36,,223020,,10,,,,,,0,0,20,,
15111,39,,115076,,10,,,,,,0,0,40,,
15112,49,,133969,,16,,,,,,0,0,50,,
15113,40,,50644,,12,,,,,,1506,0,40,,
15114,30,,178841,,13,,,,,,0,0,40,,
15115,25,,177017,,9,,,,,,0,1504,37,,
15116,25,,253267,,10,,,,,,0,1902,36,,
15117,37,,202027,,14,,,,,,7688,0,50,,
15118,53,,321865,,15,,,,,,0,0,60,,
15119,34,,321709,,12,,,,,,0,0,25,,
15121,18,,210574,,9,,,,,,0,0,20,,
15123,45,,474617,,9,,,,,,5455,0,40,,
15124,19,,264390,,10,,,,,,0,2001,40,,
15125,33,,144949,,13,,,,,,0,0,65,,
15126,45,,90803,,10,,,,,,0,0,40,,
15127,43,,126701,,13,,,,,,0,0,35,,
15128,40,,178417,,9,,,,,,0,0,35,,
15129,41,,197176,,13,,,,,,0,0,75,,
15130,25,,182227,,9,,,,,,0,1579,40,,
15131,22,,117606,,13,,,,,,0,0,32,,
15132,45,,81487,,10,,,,,,0,0,40,,
15133,32,,169583,,16,,,,,,0,0,70,,
15134,26,,485117,,13,,,,,,0,0,20,,
15135,24,,35603,,10,,,,,,0,0,40,,
15136,49,,184986,,9,,,,,,0,0,40,,
15137,35,,187711,,9,,,,,,0,0,40,,
15138,37,,189878,,15,,,,,,0,0,50,,
15139,17,,224073,,7,,,,,,0,0,20,,
15140,48,,159726,,9,,,,,,0,0,55,,
15142,26,,456618,,10,,,,,,2597,0,40,,
15143,35,,202397,,13,,,,,,0,0,40,,
15144,21,,206681,,10,,,,,,0,0,15,,
15145,54,,222020,,6,,,,,,0,0,70,,
15146,40,,137304,,13,,,,,,0,0,40,,
15147,51,,141645,,10,,,,,,0,0,40,,
15148,22,,52596,,10,,,,,,0,0,8,,
15149,21,,191444,,7,,,,,,0,0,40,,
15150,21,,40767,,10,,,,,,0,0,40,,
15151,43,,172577,,10,,,,,,0,0,44,,
15152,36,,241998,,13,,,,,,0,0,50,,
15153,65,,215908,,9,,,,,,0,2174,40,,
15154,48,,212120,,9,,,,,,0,0,40,,
15155,20,,224424,,8,,,,,,0,0,40,,
15156,41,,214985,,9,,,,,,0,0,40,,
15157,55,,147098,,5,,,,,,0,0,50,,
15158,39,,149833,,13,,,,,,0,0,40,,
15159,41,,253770,,10,,,,,,7298,0,40,,
15160,52,,138944,,7,,,,,,0,0,40,,
15161,39,,280570,,13,,,,,,3103,0,50,,
15162,56,,144380,,10,,,,,,0,0,50,,
15163,69,,660461,,9,,,,,,0,0,20,,
15164,33,,197424,,9,,,,,,5013,0,40,,
15165,28,,31717,,9,,,,,,0,0,45,,
15166,49,,296849,,10,,,,,,0,0,40,,
15167,42,,106698,,10,,,,,,0,0,32,,
15168,66,,214469,,9,,,,,,0,0,13,,
15169,44,,185798,,11,,,,,,0,0,48,,
15170,26,,333108,,9,,,,,,0,0,40,,
15171,28,,140845,,6,,,,,,0,155,40,,
15173,17,,170455,,7,,,,,,0,0,8,,
15175,24,,404416,,10,,,,,,0,0,40,,
15176,65,,143175,,10,,,,,,0,0,45,,
15177,36,,409189,,10,,,,,,0,0,40,,
15178,39,,170382,,14,,,,,,0,0,50,,
15179,48,,195437,,7,,,,,,0,0,40,,
15180,50,,191130,,11,,,,,,0,0,40,,
15181,21,,231160,,10,,,,,,0,0,25,,
15182,36,,47310,,9,,,,,,0,0,40,,
15183,33,,214635,,9,,,,,,0,0,36,,
15184,50,,65160,,13,,,,,,0,0,40,,
15185,70,,272896,,16,,,,,,0,0,40,,
15186,39,,232854,,9,,,,,,0,0,40,,
15187,44,,442035,,10,,,,,,0,0,40,,
15188,32,,127875,,13,,,,,,0,0,40,,
15189,40,,283724,,5,,,,,,0,0,49,,
15191,47,,249935,,7,,,,,,0,0,8,,
15192,22,,137862,,10,,,,,,0,0,16,,
15193,20,,249543,,10,,,,,,0,0,16,,
15194,46,,230979,,13,,,,,,4787,0,25,,
15195,41,,137126,,13,,,,,,0,1977,45,,
15196,17,,147339,,6,,,,,,0,0,15,,
15197,41,,256647,,9,,,,,,0,0,40,,
15198,28,,111696,,9,,,,,,0,1974,40,,
15200,24,,285457,,9,,,,,,0,0,40,,
15201,44,,113597,,10,,,,,,0,0,55,,
15202,26,,151626,,9,,,,,,0,0,40,,
15203,47,,26145,,11,,,,,,0,0,40,,
15204,58,,497253,,13,,,,,,0,0,40,,
15205,41,,41090,,9,,,,,,0,2002,60,,
15206,38,,282461,,4,,,,,,0,0,35,,
15207,21,,225541,,10,,,,,,0,0,40,,
15208,33,,203488,,10,,,,,,0,0,45,,
15210,40,,99373,,6,,,,,,0,0,40,,
15211,38,,617898,,13,,,,,,0,0,50,,
15212,45,,248993,,9,,,,,,0,0,40,,
15213,34,,143766,,12,,,,,,0,0,40,,
15214,65,,213477,,14,,,,,,0,0,28,,
15215,24,,275691,,7,,,,,,0,0,39,,
15216,26,,59367,,13,,,,,,0,0,40,,
15217,55,,35551,,9,,,,,,0,0,40,,
15218,66,,236784,,13,,,,,,0,0,8,,
15219,43,,193755,,13,,,,,,0,0,40,,
15220,37,,315291,,13,,,,,,0,0,40,,
15221,21,,256240,,7,,,,,,0,0,40,,
15224,53,,188772,,9,,,,,,0,0,30,,
15225,26,,157617,,9,,,,,,0,0,40,,
15226,60,,96099,,10,,,,,,0,0,40,,
15227,21,,122322,,10,,,,,,0,0,60,,
15228,39,,409189,,3,,,,,,0,0,40,,
15229,45,,175925,,10,,,,,,0,0,60,,
15230,76,,236878,,9,,,,,,0,0,30,,
15231,19,,216647,,10,,,,,,0,0,30,,
15232,34,,300681,,10,,,,,,0,0,40,,
15233,54,,327769,,10,,,,,,0,0,40,,
15234,23,,194723,,13,,,,,,0,0,40,,
15235,44,,31251,,4,,,,,,0,0,40,,
15236,27,,212506,,10,,,,,,0,0,40,,
15237,23,,23037,,8,,,,,,0,0,40,,
15238,41,,92733,,9,,,,,,0,0,40,,
15239,37,,32528,,9,,,,,,0,0,40,,
15240,35,,73715,,7,,,,,,0,0,40,,
15242,41,,287037,,10,,,,,,0,0,40,,
15243,50,,64667,,9,,,,,,0,0,60,,
15244,47,,387468,,10,,,,,,0,0,40,,
15245,51,,384248,,10,,,,,,0,0,50,,
15246,40,,198873,,15,,,,,,15024,0,30,,
15247,32,,317809,,13,,,,,,4064,0,50,,
15248,37,,160910,,13,,,,,,7298,0,40,,
15249,40,,182629,,13,,,,,,0,0,40,,
15250,56,,267652,,13,,,,,,0,0,40,,
15251,50,,410186,,9,,,,,,0,0,40,,
15252,28,,205337,,9,,,,,,0,0,40,,
15253,19,,100999,,7,,,,,,0,0,30,,
15254,42,,199143,,15,,,,,,7430,0,44,,
15255,47,,191978,,10,,,,,,0,0,40,,
15256,31,,50178,,10,,,,,,0,0,40,,
15257,61,,72442,,7,,,,,,0,0,40,,
15258,21,,248512,,10,,,,,,0,0,40,,
15259,26,,178140,,13,,,,,,0,0,45,,
15260,58,,354024,,9,,,,,,0,0,40,,
15261,35,,143589,,13,,,,,,0,0,40,,
15262,29,,419722,,12,,,,,,3674,0,40,,
15263,40,,154374,,14,,,,,,7688,0,40,,
15264,33,,132601,,13,,,,,,0,0,55,,
15265,38,,29430,,10,,,,,,0,0,40,,
15266,50,,30731,,11,,,,,,0,0,50,,
15267,66,,210825,,10,,,,,,0,0,40,,
15268,33,,219034,,7,,,,,,0,0,40,,
15269,55,,35723,,14,,,,,,0,0,60,,
15270,30,,30063,,9,,,,,,0,0,32,,
15272,24,,59146,,9,,,,,,0,0,48,,
15273,42,,343609,,10,,,,,,0,0,50,,
15274,26,,216010,,9,,,,,,0,0,40,,
15275,37,,164526,,13,,,,,,0,0,40,,
15276,27,,150958,,3,,,,,,0,0,48,,
15277,26,,244495,,9,,,,,,0,0,48,,
15278,23,,199336,,11,,,,,,0,0,50,,
15279,60,,151369,,14,,,,,,0,0,60,,
15280,49,,118701,,9,,,,,,0,0,40,,
15281,21,,184568,,9,,,,,,0,0,40,,
15282,48,,246891,,15,,,,,,0,0,60,,
15283,70,,243436,,5,,,,,,0,0,45,,
15284,44,,68318,,14,,,,,,0,0,55,,
15285,58,,56331,,13,,,,,,0,0,40,,
15286,41,,190591,,12,,,,,,0,0,40,,
15287,42,,23510,,14,,,,,,0,2201,60,,
15288,65,,212562,,7,,,,,,0,0,20,,
15289,82,,147729,,3,,,,,,0,0,20,,
15290,48,,296066,,10,,,,,,0,0,50,,
15291,44,,148138,,16,,,,,,15024,0,40,,
15292,68,,50351,,14,,,,,,6360,0,20,,
15293,42,,306496,,9,,,,,,0,0,40,,
15294,24,,210029,,9,,,,,,0,2001,37,,
15295,43,,316820,,10,,,,,,0,0,84,,
15296,17,,53367,,5,,,,,,0,0,35,,
15297,46,,95256,,9,,,,,,0,0,50,,
15299,57,,199768,,9,,,,,,0,1902,30,,
15301,23,,103064,,9,,,,,,0,0,40,,
15302,17,,93235,,8,,,,,,0,1721,25,,
15303,63,,440607,,1,,,,,,0,0,30,,
15304,44,,212894,,15,,,,,,0,0,55,,
15305,30,,167990,,15,,,,,,0,0,60,,
15306,23,,378460,,10,,,,,,0,0,20,,
15307,44,,151089,,14,,,,,,0,1887,60,,
15308,24,,153583,,10,,,,,,0,0,40,,
15309,34,,114639,,10,,,,,,0,0,20,,
15310,37,,344480,,10,,,,,,0,0,65,,
15311,24,,188300,,7,,,,,,0,0,40,,
15312,32,,105938,,9,,,,,,0,0,40,,
15313,42,,217826,,9,,,,,,0,0,25,,
15314,20,,379525,,10,,,,,,0,0,10,,
15315,34,,177331,,10,,,,,,4386,0,40,,
15316,37,,127918,,10,,,,,,0,0,20,,
15317,47,,27067,,9,,,,,,0,0,40,,
15318,36,,36270,,9,,,,,,0,1977,65,,
15319,60,,308608,,9,,,,,,0,0,50,,
15320,64,,213574,,9,,,,,,2635,0,10,,
15321,32,,235109,,13,,,,,,0,0,40,,
15322,33,,374905,,6,,,,,,0,0,40,,
15323,71,,118876,,13,,,,,,0,0,14,,
15324,55,,223716,,10,,,,,,0,0,40,,
15325,85,,166027,,9,,,,,,0,0,50,,
