,age,workclass,fnlwgt,education,education_num,marital_status,post,relationship,nation,gender,capital_gain,capital_loss,hours_per_week,country,wealth
19601,53,12.5,46704,11.764705882352942,14,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,66.66666666666667
19602,43,25.0,119721,5.882352941176471,13,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19603,41,62.5,58930,5.882352941176471,13,25.0,13.333333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19605,48,25.0,67725,5.882352941176471,13,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
19606,28,62.5,200775,11.764705882352942,14,12.5,6.666666666666667,28.571428571428573,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19608,51,50.0,123325,70.58823529411765,15,62.5,13.333333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19609,28,25.0,269786,17.647058823529413,9,25.0,33.333333333333336,71.42857142857143,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,33.333333333333336
19610,36,25.0,51089,5.882352941176471,13,25.0,60.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
19611,28,25.0,136985,17.647058823529413,9,12.5,73.33333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,35,2.4390243902439024,33.333333333333336
19612,21,25.0,129350,23.529411764705884,10,25.0,26.666666666666668,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19614,36,50.0,61299,23.529411764705884,10,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19616,31,25.0,257644,17.647058823529413,9,25.0,13.333333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,43,2.4390243902439024,33.333333333333336
19617,44,12.5,70884,17.647058823529413,9,12.5,40.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
19618,49,50.0,159726,52.94117647058824,7,37.5,80.0,71.42857142857143,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19620,18,25.0,322999,23.529411764705884,10,25.0,73.33333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,20,2.4390243902439024,33.333333333333336
19621,64,25.0,43738,41.1764705882353,16,62.5,13.333333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,80,2.4390243902439024,66.66666666666667
19622,21,25.0,149809,17.647058823529413,9,25.0,40.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,24,2.4390243902439024,33.333333333333336
19623,24,25.0,137591,23.529411764705884,10,25.0,26.666666666666668,57.142857142857146,16.666666666666668,33.333333333333336,0,0,10,78.04878048780488,33.333333333333336
19624,49,62.5,324791,5.882352941176471,13,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,66.66666666666667
19625,25,25.0,184303,23.529411764705884,10,50.0,93.33333333333334,85.71428571428572,16.666666666666668,66.66666666666667,0,0,30,43.90243902439024,33.333333333333336
19627,29,25.0,274010,23.529411764705884,10,25.0,13.333333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
19630,29,25.0,152951,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19631,47,25.0,175958,70.58823529411765,15,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,66.66666666666667
19632,22,25.0,109039,17.647058823529413,9,25.0,6.666666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,55,2.4390243902439024,33.333333333333336
19633,59,75.0,141326,58.82352941176471,11,37.5,13.333333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,66.66666666666667
19635,64,12.5,47462,23.529411764705884,10,25.0,13.333333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,35,2.4390243902439024,33.333333333333336
19636,25,62.5,295912,23.529411764705884,10,25.0,60.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,20,2.4390243902439024,33.333333333333336
19637,62,25.0,311495,23.529411764705884,10,37.5,6.666666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19638,44,25.0,236746,11.764705882352942,14,37.5,6.666666666666667,42.85714285714286,16.666666666666668,33.333333333333336,10520,0,45,2.4390243902439024,66.66666666666667
19639,21,25.0,187643,17.647058823529413,9,50.0,73.33333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19640,60,25.0,282923,23.529411764705884,10,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,7298,0,40,2.4390243902439024,66.66666666666667
19643,21,25.0,301556,17.647058823529413,9,25.0,73.33333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,19,2.4390243902439024,33.333333333333336
19644,18,25.0,187240,52.94117647058824,7,25.0,80.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,18,2.4390243902439024,33.333333333333336
19645,39,25.0,219483,5.882352941176471,13,12.5,13.333333333333334,28.571428571428573,16.666666666666668,66.66666666666667,5013,0,32,2.4390243902439024,33.333333333333336
19646,33,25.0,594187,11.764705882352942,14,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,66.66666666666667
19647,63,25.0,200474,94.11764705882354,2,37.5,33.333333333333336,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19648,52,50.0,152795,17.647058823529413,9,12.5,66.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,52,2.4390243902439024,66.66666666666667
19651,35,25.0,194591,23.529411764705884,10,12.5,53.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19652,31,25.0,114691,17.647058823529413,9,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19653,51,62.5,42017,23.529411764705884,10,37.5,13.333333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19654,48,50.0,383384,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
19657,38,25.0,277022,23.529411764705884,10,37.5,20.0,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,26.829268292682926,33.333333333333336
19658,43,50.0,113324,5.882352941176471,13,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19659,30,25.0,342709,17.647058823529413,9,12.5,80.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19660,24,25.0,179203,88.23529411764707,8,25.0,26.666666666666668,85.71428571428572,16.666666666666668,33.333333333333336,0,0,55,2.4390243902439024,33.333333333333336
19661,50,25.0,93730,82.3529411764706,6,12.5,33.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
19662,22,25.0,37894,17.647058823529413,9,50.0,73.33333333333334,85.71428571428572,16.666666666666668,33.333333333333336,0,0,35,2.4390243902439024,33.333333333333336
19664,53,25.0,151411,5.882352941176471,13,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,66.66666666666667
19665,40,25.0,210648,5.882352941176471,13,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,44,2.4390243902439024,66.66666666666667
19666,32,25.0,255885,5.882352941176471,13,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,43,2.4390243902439024,66.66666666666667
19667,39,25.0,356838,17.647058823529413,9,25.0,40.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,12,2.4390243902439024,33.333333333333336
19668,46,25.0,216164,17.647058823529413,9,12.5,80.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19669,26,50.0,288781,5.882352941176471,13,25.0,20.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,42,2.4390243902439024,33.333333333333336
19670,19,25.0,439779,23.529411764705884,10,25.0,26.666666666666668,57.142857142857146,16.666666666666668,33.333333333333336,0,0,15,2.4390243902439024,33.333333333333336
19671,24,25.0,161638,17.647058823529413,9,12.5,46.66666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,90.24390243902438,33.333333333333336
19672,28,25.0,190525,11.764705882352942,14,25.0,13.333333333333334,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19673,25,50.0,276249,11.764705882352942,14,25.0,13.333333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19674,44,25.0,147265,23.529411764705884,10,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19675,38,25.0,245090,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,82.92682926829268,33.333333333333336
19676,28,25.0,392100,17.647058823529413,9,12.5,60.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19679,46,25.0,171228,17.647058823529413,9,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,3411,0,35,51.21951219512195,33.333333333333336
19680,26,25.0,213258,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19681,21,25.0,118401,23.529411764705884,10,25.0,73.33333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,30,2.4390243902439024,33.333333333333336
19682,67,12.5,45814,35.294117647058826,4,12.5,40.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19683,54,25.0,329733,17.647058823529413,9,25.0,6.666666666666667,71.42857142857143,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19684,26,25.0,29957,11.764705882352942,14,25.0,53.333333333333336,85.71428571428572,16.666666666666668,33.333333333333336,0,0,25,2.4390243902439024,33.333333333333336
19685,51,25.0,215854,5.882352941176471,13,37.5,13.333333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,50,2.4390243902439024,33.333333333333336
19686,27,25.0,327766,23.529411764705884,10,37.5,60.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
19688,39,25.0,80680,23.529411764705884,10,37.5,46.66666666666667,57.142857142857146,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19689,32,25.0,177792,5.882352941176471,13,37.5,6.666666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,48,2.4390243902439024,66.66666666666667
19690,52,25.0,273514,17.647058823529413,9,50.0,60.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19692,27,50.0,332785,17.647058823529413,9,25.0,66.66666666666667,57.142857142857146,16.666666666666668,33.333333333333336,0,0,38,2.4390243902439024,33.333333333333336
19693,79,75.0,183686,5.882352941176471,13,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,20,2.4390243902439024,66.66666666666667
19696,65,25.0,180807,17.647058823529413,9,50.0,66.66666666666667,42.85714285714286,16.666666666666668,33.333333333333336,991,0,20,2.4390243902439024,33.333333333333336
19697,66,25.0,186324,5.882352941176471,13,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,5,2.4390243902439024,66.66666666666667
19699,39,12.5,195253,70.58823529411765,15,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,66.66666666666667
19700,43,25.0,45156,23.529411764705884,10,12.5,33.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
19701,20,25.0,435469,17.647058823529413,9,25.0,73.33333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,40,7.317073170731707,33.333333333333336
19704,60,25.0,165517,23.529411764705884,10,12.5,80.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19705,34,25.0,73161,17.647058823529413,9,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19706,60,25.0,178792,17.647058823529413,9,62.5,80.0,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19707,29,25.0,250967,58.82352941176471,11,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19709,49,25.0,379779,5.882352941176471,13,37.5,6.666666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19710,37,25.0,217838,64.70588235294119,3,50.0,73.33333333333334,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,7.317073170731707,33.333333333333336
19711,43,25.0,198965,23.529411764705884,10,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,38,2.4390243902439024,66.66666666666667
19713,19,25.0,175081,47.05882352941177,5,25.0,60.0,85.71428571428572,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
19714,29,25.0,180299,23.529411764705884,10,12.5,33.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,35,2.4390243902439024,33.333333333333336
19715,40,12.5,548664,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,15,2.4390243902439024,33.333333333333336
19716,53,25.0,278114,35.294117647058826,4,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19717,27,25.0,394927,5.882352941176471,13,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,55,2.4390243902439024,33.333333333333336
19718,44,12.5,127482,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,7298,0,50,12.195121951219512,66.66666666666667
19719,29,25.0,236938,29.411764705882355,12,37.5,60.0,71.42857142857143,16.666666666666668,66.66666666666667,0,0,38,2.4390243902439024,33.333333333333336
19721,38,25.0,34378,17.647058823529413,9,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,55,2.4390243902439024,33.333333333333336
19722,48,75.0,81513,5.882352941176471,13,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,66.66666666666667
19723,18,25.0,106780,23.529411764705884,10,25.0,73.33333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,12,2.4390243902439024,33.333333333333336
19725,48,25.0,26490,5.882352941176471,13,62.5,73.33333333333334,71.42857142857143,16.666666666666668,66.66666666666667,0,0,20,2.4390243902439024,33.333333333333336
19726,50,25.0,338033,23.529411764705884,10,25.0,73.33333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,32,2.4390243902439024,33.333333333333336
19728,24,25.0,21154,23.529411764705884,10,25.0,20.0,57.142857142857146,16.666666666666668,66.66666666666667,0,0,30,2.4390243902439024,33.333333333333336
19730,19,25.0,389143,23.529411764705884,10,25.0,26.666666666666668,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19731,30,25.0,45781,17.647058823529413,9,25.0,20.0,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19732,27,25.0,134566,17.647058823529413,9,25.0,20.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19735,24,50.0,103277,5.882352941176471,13,25.0,13.333333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,50,2.4390243902439024,33.333333333333336
19736,18,25.0,201871,88.23529411764707,8,25.0,73.33333333333334,57.142857142857146,16.666666666666668,33.333333333333336,0,0,20,2.4390243902439024,33.333333333333336
19737,50,12.5,167728,41.1764705882353,16,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,66.66666666666667
19738,42,25.0,211517,52.94117647058824,7,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19739,42,25.0,118212,47.05882352941177,5,12.5,33.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19740,37,25.0,259846,58.82352941176471,11,12.5,20.0,14.285714285714286,16.666666666666668,33.333333333333336,3471,0,40,2.4390243902439024,33.333333333333336
19741,34,50.0,104509,11.764705882352942,14,50.0,13.333333333333334,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19742,55,12.5,170350,17.647058823529413,9,37.5,73.33333333333334,85.71428571428572,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19743,56,25.0,183884,52.94117647058824,7,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19745,35,62.5,154410,23.529411764705884,10,25.0,40.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19747,28,25.0,274679,11.764705882352942,14,25.0,13.333333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,33.333333333333336
19748,38,25.0,252662,5.882352941176471,13,37.5,6.666666666666667,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19749,30,75.0,356689,17.647058823529413,9,12.5,80.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
19750,18,25.0,205218,23.529411764705884,10,25.0,73.33333333333334,57.142857142857146,16.666666666666668,66.66666666666667,0,0,20,2.4390243902439024,33.333333333333336
19751,35,25.0,241306,58.82352941176471,11,12.5,53.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19752,53,25.0,139127,17.647058823529413,9,37.5,73.33333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19753,46,25.0,175625,70.58823529411765,15,37.5,13.333333333333334,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19754,45,25.0,206459,23.529411764705884,10,12.5,20.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19756,41,25.0,111483,17.647058823529413,9,25.0,20.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19757,60,12.5,106118,17.647058823529413,9,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,70,2.4390243902439024,66.66666666666667
19758,19,25.0,162094,17.647058823529413,9,25.0,46.66666666666667,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19760,56,50.0,381965,5.882352941176471,13,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,15024,0,40,2.4390243902439024,66.66666666666667
19761,28,25.0,145284,17.647058823529413,9,37.5,33.333333333333336,42.85714285714286,16.666666666666668,33.333333333333336,0,0,70,2.4390243902439024,33.333333333333336
19762,29,25.0,242482,17.647058823529413,9,25.0,73.33333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,32,2.4390243902439024,33.333333333333336
19763,35,12.5,160192,23.529411764705884,10,25.0,60.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19766,26,25.0,173593,11.764705882352942,14,12.5,46.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,20,14.634146341463413,33.333333333333336
19767,55,25.0,193374,23.529411764705884,10,12.5,53.333333333333336,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19768,45,50.0,334039,23.529411764705884,10,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19769,28,25.0,337664,17.647058823529413,9,25.0,46.66666666666667,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19770,32,25.0,113504,5.882352941176471,13,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19771,27,25.0,177072,17.647058823529413,9,25.0,80.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19772,35,25.0,174503,17.647058823529413,9,37.5,60.0,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19773,41,25.0,222596,5.882352941176471,13,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,15024,0,45,2.4390243902439024,66.66666666666667
19774,23,25.0,100345,5.882352941176471,13,25.0,26.666666666666668,57.142857142857146,16.666666666666668,33.333333333333336,0,0,20,2.4390243902439024,33.333333333333336
19775,22,25.0,409230,88.23529411764707,8,25.0,33.333333333333336,85.71428571428572,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19776,36,12.5,112497,70.58823529411765,15,37.5,13.333333333333334,71.42857142857143,16.666666666666668,33.333333333333336,25236,0,40,2.4390243902439024,66.66666666666667
19777,65,75.0,115922,5.882352941176471,13,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19779,25,25.0,243560,17.647058823529413,9,25.0,26.666666666666668,57.142857142857146,16.666666666666668,66.66666666666667,0,0,40,26.829268292682926,33.333333333333336
19780,33,50.0,182971,23.529411764705884,10,12.5,66.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,1887,40,2.4390243902439024,66.66666666666667
19781,31,25.0,127215,23.529411764705884,10,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19782,50,62.5,276241,5.882352941176471,13,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19783,49,62.5,175109,23.529411764705884,10,12.5,13.333333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,66.66666666666667
19784,43,25.0,498079,5.882352941176471,13,37.5,6.666666666666667,71.42857142857143,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19785,23,37.5,344394,23.529411764705884,10,12.5,20.0,85.71428571428572,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19788,63,25.0,43313,82.3529411764706,6,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19789,33,25.0,188467,17.647058823529413,9,25.0,40.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19790,51,75.0,351278,5.882352941176471,13,37.5,40.0,71.42857142857143,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,33.333333333333336
19791,31,25.0,182246,17.647058823529413,9,37.5,60.0,42.85714285714286,16.666666666666668,33.333333333333336,0,0,45,2.4390243902439024,33.333333333333336
19792,32,25.0,79870,23.529411764705884,10,12.5,6.666666666666667,57.142857142857146,16.666666666666668,66.66666666666667,2597,0,40,65.85365853658537,33.333333333333336
19794,47,25.0,34248,58.82352941176471,11,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19795,54,62.5,198741,23.529411764705884,10,12.5,66.66666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19796,23,25.0,32950,23.529411764705884,10,25.0,26.666666666666668,42.85714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19797,34,25.0,381153,17.647058823529413,9,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19798,34,25.0,208785,29.411764705882355,12,37.5,26.666666666666668,42.85714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,66.66666666666667
19799,31,25.0,61559,17.647058823529413,9,25.0,73.33333333333334,42.85714285714286,16.666666666666668,33.333333333333336,0,0,50,2.4390243902439024,33.333333333333336
19801,27,12.5,328518,58.82352941176471,11,25.0,13.333333333333334,85.71428571428572,16.666666666666668,33.333333333333336,0,0,30,2.4390243902439024,33.333333333333336
19803,23,25.0,378546,23.529411764705884,10,25.0,60.0,57.142857142857146,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19805,59,37.5,178660,29.411764705882355,12,12.5,20.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19806,56,25.0,235826,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,5013,0,40,2.4390243902439024,33.333333333333336
19808,59,25.0,316027,17.647058823529413,9,12.5,73.33333333333334,14.285714285714286,16.666666666666668,33.333333333333336,0,0,45,4.878048780487805,33.333333333333336
19809,47,25.0,431515,58.82352941176471,11,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,66.66666666666667
19810,51,12.5,149770,17.647058823529413,9,37.5,26.666666666666668,42.85714285714286,16.666666666666668,66.66666666666667,0,0,44,2.4390243902439024,33.333333333333336
19811,23,25.0,217961,17.647058823529413,9,25.0,60.0,71.42857142857143,16.666666666666668,33.333333333333336,0,0,45,92.6829268292683,33.333333333333336
19812,43,12.5,350387,17.647058823529413,9,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,60,2.4390243902439024,33.333333333333336
19813,46,25.0,325372,23.529411764705884,10,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19814,30,25.0,156718,23.529411764705884,10,50.0,20.0,42.85714285714286,16.666666666666668,66.66666666666667,0,0,40,2.4390243902439024,33.333333333333336
19815,23,25.0,216472,23.529411764705884,10,25.0,53.333333333333336,57.142857142857146,16.666666666666668,66.66666666666667,0,0,20,2.4390243902439024,33.333333333333336
19816,29,62.5,106972,11.764705882352942,14,25.0,13.333333333333334,42.85714285714286,16.666666666666668,66.66666666666667,0,0,35,2.4390243902439024,33.333333333333336
19817,33,25.0,131934,17.647058823529413,9,37.5,6.666666666666667,42.85714285714286,16.666666666666668,66.66666666666667,0,0,45,2.4390243902439024,33.333333333333336
19819,36,25.0,272944,5.882352941176471,13,12.5,6.666666666666667,14.285714285714286,16.666666666666668,33.333333333333336,0,1887,40,2.4390243902439024,66.66666666666667
19820,25,25.0,113654,17.647058823529413,9,50.0,6.666666666666667,71.42857142857143,16.666666666666668,66.66666666666667,0,0,37,2.4390243902439024,33.333333333333336
19821,35,25.0,218955,5.882352941176471,13,12.5,26.666666666666668,14.285714285714286,16.666666666666668,33.333333333333336,0,0,40,2.4390243902439024,33.333333333333336
19823,37,25.0,147258,23.529411764705884,10,12.5,60.0,14.285714285714286,16.666666666666668,33.333333333333336,0,0,55,2.4390243902439024,33.333333333333336
